session,participant,period,menu,displayed_first,choice
20211011_1200,oa9qe2uy,18,3,q,p
20211011_1200,al37f6iv,18,10,q,q
20211011_1200,x27fok07,18,23,p,p
20211011_1200,sh2jndtq,18,18,q,q
20211011_1200,mx2jjjo0,18,16,q,q
20211011_1200,r58np4zf,18,17,q,q
20211011_1200,suj4f23a,18,16,q,q
20211011_1200,fkt0idrw,19,21,p,p
20211011_1200,4nfjsw26,19,17,p,q
20211011_1200,8146ibpz,19,15,q,q
20211011_1200,oa9qe2uy,19,22,q,q
20211011_1200,al37f6iv,19,19,p,p
20211011_1200,x27fok07,19,24,q,q
20211011_1200,sh2jndtq,19,4,p,q
20211011_1200,mx2jjjo0,19,23,p,q
20211011_1200,r58np4zf,19,14,p,p
20211011_1200,suj4f23a,19,25,q,q
20211011_1200,fkt0idrw,20,14,p,q
20211011_1200,4nfjsw26,20,1,p,q
20211011_1200,8146ibpz,20,3,q,q
20211011_1200,oa9qe2uy,20,4,q,p
20211011_1200,al37f6iv,20,1,p,q
20211011_1200,x27fok07,20,14,q,q
20211011_1200,sh2jndtq,20,5,q,p
20211011_1200,mx2jjjo0,20,12,q,q
20211011_1200,r58np4zf,20,3,p,q
20211011_1200,suj4f23a,20,1,p,q
20211011_1200,fkt0idrw,21,5,p,q
20211011_1200,4nfjsw26,21,23,q,q
20211011_1200,8146ibpz,21,17,q,q
20211011_1200,oa9qe2uy,21,16,q,p
20211011_1200,al37f6iv,21,24,p,q
20211011_1200,x27fok07,21,11,p,q
20211011_1200,sh2jndtq,21,21,p,q
20211011_1200,mx2jjjo0,21,17,p,q
20211011_1200,r58np4zf,21,20,p,p
20211011_1200,suj4f23a,21,5,p,q
20211011_1200,fkt0idrw,22,18,q,q
20211011_1200,4nfjsw26,22,7,q,q
20211011_1200,8146ibpz,22,22,q,q
20211011_1200,oa9qe2uy,22,21,p,q
20211011_1200,al37f6iv,22,17,p,q
20211011_1200,x27fok07,22,10,p,q
20211011_1200,sh2jndtq,22,1,q,q
20211011_1200,mx2jjjo0,22,24,p,q
20211011_1200,r58np4zf,22,7,p,q
20211011_1200,suj4f23a,22,4,q,p
20211011_1200,fkt0idrw,23,2,p,q
20211011_1200,4nfjsw26,23,22,q,q
20211011_1200,8146ibpz,23,14,p,q
20211011_1200,oa9qe2uy,23,17,q,p
20211011_1200,al37f6iv,23,21,q,q
20211011_1200,x27fok07,23,1,p,q
20211011_1200,sh2jndtq,23,10,q,q
20211011_1200,mx2jjjo0,23,5,q,q
20211011_1200,r58np4zf,23,10,q,q
20211011_1200,suj4f23a,23,8,q,q
20211011_1200,fkt0idrw,24,24,q,p
20211011_1200,4nfjsw26,24,4,q,q
20211011_1200,8146ibpz,24,10,p,q
20211011_1200,oa9qe2uy,24,11,q,p
20211011_1200,al37f6iv,24,7,p,q
20211011_1200,x27fok07,24,22,q,q
20211011_1200,sh2jndtq,24,7,q,p
20211011_1200,mx2jjjo0,24,19,p,p
20211011_1200,r58np4zf,24,18,p,p
20211011_1200,suj4f23a,24,24,q,q
20211011_1200,fkt0idrw,25,23,p,q
20211011_1200,4nfjsw26,25,24,p,q
20211011_1200,8146ibpz,25,1,p,q
20211011_1200,oa9qe2uy,25,10,p,p
20211011_1200,al37f6iv,25,18,q,q
20211011_1200,x27fok07,25,8,p,q
20211011_1200,sh2jndtq,25,19,p,p
20211011_1200,mx2jjjo0,25,15,p,q
20211011_1200,r58np4zf,25,23,q,p
20211011_1200,suj4f23a,25,21,q,q
20211013_1300,igi0kjnb,1,8,p,p
20211013_1300,1cnerogk,1,19,p,p
20211013_1300,5qhyejyx,1,8,p,p
20211013_1300,8fkffj19,1,22,q,q
20211013_1300,8mcbmy3x,1,15,p,p
20211013_1300,cv7fojrc,1,3,q,p
20211013_1300,ce3ju9sq,1,9,p,p
20211013_1300,vacatglc,1,22,p,q
20211013_1300,igi0kjnb,2,5,p,q
20211013_1300,1cnerogk,2,12,p,q
20211013_1300,5qhyejyx,2,12,p,q
20211013_1300,8fkffj19,2,2,p,p
20211013_1300,8mcbmy3x,2,20,p,p
20211013_1300,cv7fojrc,2,9,q,p
20211013_1300,ce3ju9sq,2,25,p,p
20211013_1300,vacatglc,2,25,q,p
20211013_1300,igi0kjnb,3,12,p,p
20211013_1300,1cnerogk,3,11,q,p
20211013_1300,5qhyejyx,3,15,p,p
20211013_1300,8fkffj19,3,23,q,q
20211013_1300,8mcbmy3x,3,16,q,p
20211013_1300,cv7fojrc,3,13,q,p
20211013_1300,ce3ju9sq,3,6,p,q
20211013_1300,vacatglc,3,19,q,p
20211013_1300,igi0kjnb,4,2,p,q
20211013_1300,1cnerogk,4,16,p,q
20211013_1300,5qhyejyx,4,23,p,q
20211013_1300,8fkffj19,4,25,p,p
20211013_1300,8mcbmy3x,4,3,p,p
20211013_1300,cv7fojrc,4,24,q,p
20211013_1300,ce3ju9sq,4,7,p,q
20211013_1300,vacatglc,4,15,q,p
20211013_1300,igi0kjnb,5,11,q,q
20211013_1300,1cnerogk,5,8,p,q
20211013_1300,5qhyejyx,5,20,p,p
20211013_1300,8fkffj19,5,14,q,q
20211013_1300,8mcbmy3x,5,12,q,p
20211013_1300,cv7fojrc,5,15,p,p
20211013_1300,ce3ju9sq,5,2,p,p
20211013_1300,vacatglc,5,2,p,q
20211013_1300,igi0kjnb,6,10,p,q
20211013_1300,1cnerogk,6,21,q,q
20211013_1300,5qhyejyx,6,2,q,p
20211013_1300,8fkffj19,6,15,p,p
20211013_1300,8mcbmy3x,6,21,p,q
20211013_1300,cv7fojrc,6,23,q,p
20211013_1300,ce3ju9sq,6,3,q,q
20211013_1300,vacatglc,6,8,p,q
20211013_1300,igi0kjnb,7,16,q,p
20211013_1300,1cnerogk,7,2,q,q
20211013_1300,5qhyejyx,7,7,q,p
20211013_1300,8fkffj19,7,16,p,p
20211013_1300,8mcbmy3x,7,7,q,p
20211013_1300,cv7fojrc,7,16,q,p
20211013_1300,ce3ju9sq,7,10,q,p
20211013_1300,vacatglc,7,16,q,p
20211013_1300,igi0kjnb,8,13,p,q
20211013_1300,1cnerogk,8,23,q,p
20211013_1300,5qhyejyx,8,5,q,q
20211013_1300,8fkffj19,8,4,q,q
20211013_1300,8mcbmy3x,8,5,q,q
20211013_1300,cv7fojrc,8,6,p,p
20211013_1300,ce3ju9sq,8,22,p,q
20211013_1300,vacatglc,8,11,q,q
20211013_1300,igi0kjnb,9,20,p,p
20211013_1300,1cnerogk,9,9,q,q
20211013_1300,5qhyejyx,9,18,q,q
20211013_1300,8fkffj19,9,20,q,p
20211013_1300,8mcbmy3x,9,2,p,p
20211013_1300,cv7fojrc,9,12,p,p
20211013_1300,ce3ju9sq,9,13,p,q
20211013_1300,vacatglc,9,9,q,p
20211013_1300,igi0kjnb,10,6,p,q
20211013_1300,1cnerogk,10,6,p,q
20211013_1300,5qhyejyx,10,19,p,p
20211013_1300,8fkffj19,10,5,p,q
20211013_1300,8mcbmy3x,10,6,q,p
20211013_1300,cv7fojrc,10,8,q,p
20211013_1300,ce3ju9sq,10,20,q,p
20211013_1300,vacatglc,10,6,q,q
20211013_1300,igi0kjnb,11,25,q,p
20211013_1300,1cnerogk,11,13,p,q
20211013_1300,5qhyejyx,11,25,p,p
20211013_1300,8fkffj19,11,6,q,q
20211013_1300,8mcbmy3x,11,13,q,p
20211013_1300,cv7fojrc,11,25,q,p
20211013_1300,ce3ju9sq,11,8,q,q
20211013_1300,vacatglc,11,1,p,p
20211013_1300,igi0kjnb,12,15,p,p
20211013_1300,1cnerogk,12,24,p,p
20211013_1300,5qhyejyx,12,9,q,p
20211013_1300,8fkffj19,12,12,q,q
20211013_1300,8mcbmy3x,12,17,q,p
20211013_1300,cv7fojrc,12,14,q,p
20211013_1300,ce3ju9sq,12,18,q,p
20211013_1300,vacatglc,12,24,p,p
20211013_1300,igi0kjnb,13,3,q,q
20211013_1300,1cnerogk,13,4,q,q
20211013_1300,5qhyejyx,13,1,p,p
20211013_1300,8fkffj19,13,8,q,q
20211013_1300,8mcbmy3x,13,18,q,p
20211013_1300,cv7fojrc,13,2,p,p
20211013_1300,ce3ju9sq,13,4,q,p
20211013_1300,vacatglc,13,21,p,q
20211013_1300,igi0kjnb,14,19,p,p
20211013_1300,1cnerogk,14,20,q,p
20211013_1300,5qhyejyx,14,13,p,p
20211013_1300,8fkffj19,14,13,q,p
20211013_1300,8mcbmy3x,14,25,q,p
20211013_1300,cv7fojrc,14,20,p,p
20211013_1300,ce3ju9sq,14,21,p,q
20211013_1300,vacatglc,14,13,p,q
20211013_1300,igi0kjnb,15,21,p,q
20211013_1300,1cnerogk,15,5,q,q
20211013_1300,5qhyejyx,15,6,p,p
20211013_1300,8fkffj19,15,11,q,q
20211013_1300,8mcbmy3x,15,4,p,q
20211013_1300,cv7fojrc,15,17,p,p
20211013_1300,ce3ju9sq,15,14,p,p
20211013_1300,vacatglc,15,5,p,q
20211013_1300,igi0kjnb,16,18,p,p
20211013_1300,1cnerogk,16,18,q,p
20211013_1300,5qhyejyx,16,24,q,p
20211013_1300,8fkffj19,16,3,q,q
20211013_1300,8mcbmy3x,16,19,p,p
20211013_1300,cv7fojrc,16,22,p,q
20211013_1300,ce3ju9sq,16,1,p,p
20211013_1300,vacatglc,16,12,p,p
20211013_1300,igi0kjnb,17,9,p,q
20211013_1300,1cnerogk,17,25,p,p
20211013_1300,5qhyejyx,17,14,q,p
20211013_1300,8fkffj19,17,9,q,p
20211013_1300,8mcbmy3x,17,9,p,p
20211013_1300,cv7fojrc,17,11,q,p
20211013_1300,ce3ju9sq,17,11,q,q
20211013_1300,vacatglc,17,4,q,p
20211013_1300,igi0kjnb,18,14,q,p
20211013_1300,1cnerogk,18,7,q,q
20211013_1300,5qhyejyx,18,3,q,p
20211013_1300,8fkffj19,18,10,q,q
20211013_1300,8mcbmy3x,18,23,p,p
20211013_1300,cv7fojrc,18,18,q,p
20211013_1300,ce3ju9sq,18,16,q,p
20211013_1300,vacatglc,18,17,q,p
20211013_1300,igi0kjnb,19,17,p,p
20211013_1300,1cnerogk,19,15,q,q
20211013_1300,5qhyejyx,19,22,q,p
20211013_1300,8fkffj19,19,19,p,p
20211013_1300,8mcbmy3x,19,24,q,p
20211013_1300,cv7fojrc,19,4,p,p
20211013_1300,ce3ju9sq,19,23,p,p
20211013_1300,vacatglc,19,14,p,p
20211013_1300,igi0kjnb,20,1,p,q
20211013_1300,1cnerogk,20,3,q,q
20211013_1300,5qhyejyx,20,4,q,p
20211013_1300,8fkffj19,20,1,p,q
20211013_1300,8mcbmy3x,20,14,q,p
20211013_1300,cv7fojrc,20,5,q,p
20211013_1300,ce3ju9sq,20,12,q,q
20211013_1300,vacatglc,20,3,p,q
20211013_1300,igi0kjnb,21,23,q,q
20211013_1300,1cnerogk,21,17,q,p
20211013_1300,5qhyejyx,21,16,q,p
20211013_1300,8fkffj19,21,24,p,p
20211013_1300,8mcbmy3x,21,11,p,q
20211013_1300,cv7fojrc,21,21,p,q
20211013_1300,ce3ju9sq,21,17,p,p
20211013_1300,vacatglc,21,20,p,p
20211013_1300,igi0kjnb,22,7,q,q
20211013_1300,1cnerogk,22,22,q,q
20211013_1300,5qhyejyx,22,21,p,p
20211013_1300,8fkffj19,22,17,p,p
20211013_1300,8mcbmy3x,22,10,p,q
20211013_1300,cv7fojrc,22,1,q,p
20211013_1300,ce3ju9sq,22,24,p,p
20211013_1300,vacatglc,22,7,p,q
20211013_1300,igi0kjnb,23,22,q,q
20211013_1300,1cnerogk,23,14,p,p
20211013_1300,5qhyejyx,23,17,q,p
20211013_1300,8fkffj19,23,21,q,q
20211013_1300,8mcbmy3x,23,1,p,q
20211013_1300,cv7fojrc,23,10,q,p
20211013_1300,ce3ju9sq,23,5,q,q
20211013_1300,vacatglc,23,10,q,q
20211013_1300,igi0kjnb,24,4,q,p
20211013_1300,1cnerogk,24,10,p,q
20211013_1300,5qhyejyx,24,11,q,p
20211013_1300,8fkffj19,24,7,p,q
20211013_1300,8mcbmy3x,24,22,q,q
20211013_1300,cv7fojrc,24,7,q,p
20211013_1300,ce3ju9sq,24,19,p,p
20211013_1300,vacatglc,24,18,p,p
20211013_1300,igi0kjnb,25,24,p,q
20211013_1300,1cnerogk,25,1,p,q
20211013_1300,5qhyejyx,25,10,p,p
20211013_1300,8fkffj19,25,18,q,q
20211013_1300,8mcbmy3x,25,8,p,q
20211013_1300,cv7fojrc,25,19,p,p
20211013_1300,ce3ju9sq,25,15,p,p
20211013_1300,vacatglc,25,23,q,p
20211013_1500,41xn2qh9,1,8,p,p
20211013_1500,oh2n10bg,1,19,p,p
20211013_1500,q11ysnzk,1,8,p,q
20211013_1500,a6oaeycq,1,22,q,q
20211013_1500,vt0oite2,1,15,p,p
20211013_1500,ohbqkpz4,1,3,q,q
20211013_1500,wpfto96w,1,9,p,p
20211013_1500,rjm9etlc,1,22,p,q
20211013_1500,41xn2qh9,2,5,p,p
20211013_1500,oh2n10bg,2,12,p,q
20211013_1500,q11ysnzk,2,12,p,q
20211013_1500,a6oaeycq,2,2,p,q
20211013_1500,vt0oite2,2,20,p,p
20211013_1500,ohbqkpz4,2,9,q,q
20211013_1500,wpfto96w,2,25,p,p
20211013_1500,rjm9etlc,2,25,q,q
20211013_1500,41xn2qh9,3,12,p,p
20211013_1500,oh2n10bg,3,11,q,q
20211013_1500,q11ysnzk,3,15,p,q
20211013_1500,a6oaeycq,3,23,q,q
20211013_1500,vt0oite2,3,16,q,p
20211013_1500,ohbqkpz4,3,13,q,p
20211013_1500,wpfto96w,3,6,p,q
20211013_1500,rjm9etlc,3,19,q,p
20211013_1500,41xn2qh9,4,2,p,q
20211013_1500,oh2n10bg,4,16,p,q
20211013_1500,q11ysnzk,4,23,p,p
20211013_1500,a6oaeycq,4,25,p,p
20211013_1500,vt0oite2,4,3,p,q
20211013_1500,ohbqkpz4,4,24,q,p
20211013_1500,wpfto96w,4,7,p,q
20211013_1500,rjm9etlc,4,15,q,q
20211013_1500,41xn2qh9,5,11,q,q
20211013_1500,oh2n10bg,5,8,p,p
20211013_1500,q11ysnzk,5,20,p,p
20211013_1500,a6oaeycq,5,14,q,q
20211013_1500,vt0oite2,5,12,q,q
20211013_1500,ohbqkpz4,5,15,p,p
20211013_1500,wpfto96w,5,2,p,q
20211013_1500,rjm9etlc,5,2,p,q
20211013_1500,41xn2qh9,6,10,p,p
20211013_1500,oh2n10bg,6,21,q,q
20211013_1500,q11ysnzk,6,2,q,q
20211013_1500,a6oaeycq,6,15,p,q
20211013_1500,vt0oite2,6,21,p,q
20211013_1500,ohbqkpz4,6,23,q,p
20211013_1500,wpfto96w,6,3,q,q
20211013_1500,rjm9etlc,6,8,p,q
20211013_1500,41xn2qh9,7,16,q,p
20211013_1500,oh2n10bg,7,2,q,q
20211013_1500,q11ysnzk,7,7,q,p
20211013_1500,a6oaeycq,7,16,p,p
20211013_1500,vt0oite2,7,7,q,q
20211013_1500,ohbqkpz4,7,16,q,q
20211013_1500,wpfto96w,7,10,q,q
20211013_1500,rjm9etlc,7,16,q,p
20211013_1500,41xn2qh9,8,13,p,p
20211013_1500,oh2n10bg,8,23,q,q
20211013_1500,q11ysnzk,8,5,q,q
20211013_1500,a6oaeycq,8,4,q,q
20211013_1500,vt0oite2,8,5,q,q
20211013_1500,ohbqkpz4,8,6,p,q
20211013_1500,wpfto96w,8,22,p,q
20211013_1500,rjm9etlc,8,11,q,q
20211013_1500,41xn2qh9,9,20,p,p
20211013_1500,oh2n10bg,9,9,q,q
20211013_1500,q11ysnzk,9,18,q,p
20211013_1500,a6oaeycq,9,20,q,p
20211013_1500,vt0oite2,9,2,p,q
20211013_1500,ohbqkpz4,9,12,p,q
20211013_1500,wpfto96w,9,13,p,q
20211013_1500,rjm9etlc,9,9,q,q
20211013_1500,41xn2qh9,10,6,p,p
20211013_1500,oh2n10bg,10,6,p,q
20211013_1500,q11ysnzk,10,19,p,p
20211013_1500,a6oaeycq,10,5,p,q
20211013_1500,vt0oite2,10,6,q,p
20211013_1500,ohbqkpz4,10,8,q,q
20211013_1500,wpfto96w,10,20,q,p
20211013_1500,rjm9etlc,10,6,q,q
20211013_1500,41xn2qh9,11,25,q,p
20211013_1500,oh2n10bg,11,13,p,q
20211013_1500,q11ysnzk,11,25,p,q
20211013_1500,a6oaeycq,11,6,q,q
20211013_1500,vt0oite2,11,13,q,p
20211013_1500,ohbqkpz4,11,25,q,q
20211013_1500,wpfto96w,11,8,q,q
20211013_1500,rjm9etlc,11,1,p,q
20211013_1500,41xn2qh9,12,15,p,p
20211013_1500,oh2n10bg,12,24,p,q
20211013_1500,q11ysnzk,12,9,q,q
20211013_1500,a6oaeycq,12,12,q,q
20211013_1500,vt0oite2,12,17,q,p
20211013_1500,ohbqkpz4,12,14,q,p
20211013_1500,wpfto96w,12,18,q,p
20211013_1500,rjm9etlc,12,24,p,p
20211013_1500,41xn2qh9,13,3,q,q
20211013_1500,oh2n10bg,13,4,q,q
20211013_1500,q11ysnzk,13,1,p,q
20211013_1500,a6oaeycq,13,8,q,q
20211013_1500,vt0oite2,13,18,q,p
20211013_1500,ohbqkpz4,13,2,p,q
20211013_1500,wpfto96w,13,4,q,q
20211013_1500,rjm9etlc,13,21,p,q
20211013_1500,41xn2qh9,14,19,p,p
20211013_1500,oh2n10bg,14,20,q,p
20211013_1500,q11ysnzk,14,13,p,p
20211013_1500,a6oaeycq,14,13,q,q
20211013_1500,vt0oite2,14,25,q,q
20211013_1500,ohbqkpz4,14,20,p,p
20211013_1500,wpfto96w,14,21,p,q
20211013_1500,rjm9etlc,14,13,p,q
20211013_1500,41xn2qh9,15,21,p,q
20211013_1500,oh2n10bg,15,5,q,q
20211013_1500,q11ysnzk,15,6,p,q
20211013_1500,a6oaeycq,15,11,q,p
20211013_1500,vt0oite2,15,4,p,p
20211013_1500,ohbqkpz4,15,17,p,p
20211013_1500,wpfto96w,15,14,p,q
20211013_1500,rjm9etlc,15,5,p,q
20211013_1500,41xn2qh9,16,18,p,p
20211013_1500,oh2n10bg,16,18,q,q
20211013_1500,q11ysnzk,16,24,q,q
20211013_1500,a6oaeycq,16,3,q,q
20211013_1500,vt0oite2,16,19,p,p
20211013_1500,ohbqkpz4,16,22,p,q
20211013_1500,wpfto96w,16,1,p,q
20211013_1500,rjm9etlc,16,12,p,q
20211013_1500,41xn2qh9,17,9,p,p
20211013_1500,oh2n10bg,17,25,p,q
20211013_1500,q11ysnzk,17,14,q,p
20211013_1500,a6oaeycq,17,9,q,p
20211013_1500,vt0oite2,17,9,p,p
20211013_1500,ohbqkpz4,17,11,q,q
20211013_1500,wpfto96w,17,11,q,q
20211013_1500,rjm9etlc,17,4,q,q
20211013_1500,41xn2qh9,18,14,q,p
20211013_1500,oh2n10bg,18,7,q,q
20211013_1500,q11ysnzk,18,3,q,q
20211013_1500,a6oaeycq,18,10,q,q
20211013_1500,vt0oite2,18,23,p,p
20211013_1500,ohbqkpz4,18,18,q,p
20211013_1500,wpfto96w,18,16,q,q
20211013_1500,rjm9etlc,18,17,q,q
20211013_1500,41xn2qh9,19,17,p,p
20211013_1500,oh2n10bg,19,15,q,p
20211013_1500,q11ysnzk,19,22,q,q
20211013_1500,a6oaeycq,19,19,p,p
20211013_1500,vt0oite2,19,24,q,p
20211013_1500,ohbqkpz4,19,4,p,q
20211013_1500,wpfto96w,19,23,p,q
20211013_1500,rjm9etlc,19,14,p,q
20211013_1500,41xn2qh9,20,1,p,p
20211013_1500,oh2n10bg,20,3,q,q
20211013_1500,q11ysnzk,20,4,q,q
20211013_1500,a6oaeycq,20,1,p,q
20211013_1500,vt0oite2,20,14,q,q
20211013_1500,ohbqkpz4,20,5,q,q
20211013_1500,wpfto96w,20,12,q,q
20211013_1500,rjm9etlc,20,3,p,q
20211013_1500,41xn2qh9,21,23,q,p
20211013_1500,oh2n10bg,21,17,q,q
20211013_1500,q11ysnzk,21,16,q,q
20211013_1500,a6oaeycq,21,24,p,q
20211013_1500,vt0oite2,21,11,p,q
20211013_1500,ohbqkpz4,21,21,p,q
20211013_1500,wpfto96w,21,17,p,q
20211013_1500,rjm9etlc,21,20,p,p
20211013_1500,41xn2qh9,22,7,q,p
20211013_1500,oh2n10bg,22,22,q,q
20211013_1500,q11ysnzk,22,21,p,q
20211013_1500,a6oaeycq,22,17,p,q
20211013_1500,vt0oite2,22,10,p,q
20211013_1500,ohbqkpz4,22,1,q,q
20211013_1500,wpfto96w,22,24,p,q
20211013_1500,rjm9etlc,22,7,p,q
20211013_1500,41xn2qh9,23,22,q,q
20211013_1500,oh2n10bg,23,14,p,q
20211013_1500,q11ysnzk,23,17,q,q
20211013_1500,a6oaeycq,23,21,q,q
20211013_1500,vt0oite2,23,1,p,p
20211013_1500,ohbqkpz4,23,10,q,q
20211013_1500,wpfto96w,23,5,q,q
20211013_1500,rjm9etlc,23,10,q,q
20211013_1500,41xn2qh9,24,4,q,p
20211013_1500,oh2n10bg,24,10,p,q
20211013_1500,q11ysnzk,24,11,q,q
20211013_1500,a6oaeycq,24,7,p,q
20211013_1500,vt0oite2,24,22,q,q
20211013_1500,ohbqkpz4,24,7,q,q
20211013_1500,wpfto96w,24,19,p,p
20211013_1500,rjm9etlc,24,18,p,q
20211013_1500,41xn2qh9,25,24,p,p
20211013_1500,oh2n10bg,25,1,p,q
20211013_1500,q11ysnzk,25,10,p,p
20211013_1500,a6oaeycq,25,18,q,p
20211013_1500,vt0oite2,25,8,p,p
20211013_1500,ohbqkpz4,25,19,p,p
20211013_1500,wpfto96w,25,15,p,q
20211013_1500,rjm9etlc,25,23,q,q
20211018_1200,4z0umzd2,1,8,p,p
20211018_1200,towss002,1,19,p,p
20211018_1200,w7wkpai0,1,8,p,q
20211018_1200,xi8u6zr6,1,22,q,q
20211018_1200,sjnia5kz,1,15,p,p
20211018_1200,e1u5e0p2,1,3,q,q
20211018_1200,3teu8bii,1,9,p,q
20211018_1200,uvptgp2n,1,22,p,q
20211018_1200,oukkjmup,1,21,q,q
20211018_1200,4z0umzd2,2,5,p,p
20211018_1200,towss002,2,12,p,q
20211018_1200,w7wkpai0,2,12,p,q
20211018_1200,xi8u6zr6,2,2,p,q
20211018_1200,sjnia5kz,2,20,p,p
20211018_1200,e1u5e0p2,2,9,q,q
20211018_1200,3teu8bii,2,25,p,p
20211018_1200,uvptgp2n,2,25,q,p
20211018_1200,oukkjmup,2,7,q,p
20211018_1200,4z0umzd2,3,12,p,p
20211018_1200,towss002,3,11,q,q
20211018_1200,w7wkpai0,3,15,p,q
20211018_1200,xi8u6zr6,3,23,q,q
20211018_1200,sjnia5kz,3,16,q,q
20211018_1200,e1u5e0p2,3,13,q,p
20211018_1200,3teu8bii,3,6,p,q
20211018_1200,uvptgp2n,3,19,q,p
20211018_1200,oukkjmup,3,9,q,q
20211018_1200,4z0umzd2,4,2,p,p
20211018_1200,towss002,4,16,p,p
20211018_1200,w7wkpai0,4,23,p,q
20211018_1200,xi8u6zr6,4,25,p,p
20211018_1200,sjnia5kz,4,3,p,q
20211018_1200,e1u5e0p2,4,24,q,p
20211018_1200,3teu8bii,4,7,p,q
20211018_1200,uvptgp2n,4,15,q,q
20211018_1200,oukkjmup,4,15,p,q
20211018_1200,4z0umzd2,5,11,q,p
20211018_1200,towss002,5,8,p,q
20211018_1200,w7wkpai0,5,20,p,p
20211018_1200,xi8u6zr6,5,14,q,q
20211018_1200,sjnia5kz,5,12,q,p
20211018_1200,e1u5e0p2,5,15,p,p
20211018_1200,3teu8bii,5,2,p,q
20211018_1200,uvptgp2n,5,2,p,p
20211018_1200,oukkjmup,5,3,q,q
20211018_1200,4z0umzd2,6,10,p,p
20211018_1200,towss002,6,21,q,q
20211018_1200,w7wkpai0,6,2,q,q
20211018_1200,xi8u6zr6,6,15,p,p
20211018_1200,sjnia5kz,6,21,p,q
20211018_1200,e1u5e0p2,6,23,q,q
20211018_1200,3teu8bii,6,3,q,q
20211018_1200,uvptgp2n,6,8,p,q
20211018_1200,oukkjmup,6,25,p,p
20211018_1200,4z0umzd2,7,16,q,p
20211018_1200,towss002,7,2,q,q
20211018_1200,w7wkpai0,7,7,q,q
20211018_1200,xi8u6zr6,7,16,p,q
20211018_1200,sjnia5kz,7,7,q,q
20211018_1200,e1u5e0p2,7,16,q,p
20211018_1200,3teu8bii,7,10,q,q
20211018_1200,uvptgp2n,7,16,q,p
20211018_1200,oukkjmup,7,8,q,q
20211018_1200,4z0umzd2,8,13,p,p
20211018_1200,towss002,8,23,q,p
20211018_1200,w7wkpai0,8,5,q,q
20211018_1200,xi8u6zr6,8,4,q,q
20211018_1200,sjnia5kz,8,5,q,q
20211018_1200,e1u5e0p2,8,6,p,q
20211018_1200,3teu8bii,8,22,p,q
20211018_1200,uvptgp2n,8,11,q,p
20211018_1200,oukkjmup,8,1,p,q
20211018_1200,4z0umzd2,9,20,p,p
20211018_1200,towss002,9,9,q,q
20211018_1200,w7wkpai0,9,18,q,q
20211018_1200,xi8u6zr6,9,20,q,p
20211018_1200,sjnia5kz,9,2,p,q
20211018_1200,e1u5e0p2,9,12,p,q
20211018_1200,3teu8bii,9,13,p,q
20211018_1200,uvptgp2n,9,9,q,p
20211018_1200,oukkjmup,9,13,q,p
20211018_1200,4z0umzd2,10,6,p,p
20211018_1200,towss002,10,6,p,p
20211018_1200,w7wkpai0,10,19,p,p
20211018_1200,xi8u6zr6,10,5,p,q
20211018_1200,sjnia5kz,10,6,q,p
20211018_1200,e1u5e0p2,10,8,q,p
20211018_1200,3teu8bii,10,20,q,p
20211018_1200,uvptgp2n,10,6,q,q
20211018_1200,oukkjmup,10,17,q,q
20211018_1200,4z0umzd2,11,25,q,p
20211018_1200,towss002,11,13,p,p
20211018_1200,w7wkpai0,11,25,p,q
20211018_1200,xi8u6zr6,11,6,q,q
20211018_1200,sjnia5kz,11,13,q,q
20211018_1200,e1u5e0p2,11,25,q,p
20211018_1200,3teu8bii,11,8,q,p
20211018_1200,uvptgp2n,11,1,p,q
20211018_1200,oukkjmup,11,20,p,p
20211018_1200,4z0umzd2,12,15,p,p
20211018_1200,towss002,12,24,p,p
20211018_1200,w7wkpai0,12,9,q,q
20211018_1200,xi8u6zr6,12,12,q,q
20211018_1200,sjnia5kz,12,17,q,p
20211018_1200,e1u5e0p2,12,14,q,p
20211018_1200,3teu8bii,12,18,q,p
20211018_1200,uvptgp2n,12,24,p,p
20211018_1200,oukkjmup,12,16,p,q
20211018_1200,4z0umzd2,13,3,q,p
20211018_1200,towss002,13,4,q,p
20211018_1200,w7wkpai0,13,1,p,q
20211018_1200,xi8u6zr6,13,8,q,q
20211018_1200,sjnia5kz,13,18,q,p
20211018_1200,e1u5e0p2,13,2,p,q
20211018_1200,3teu8bii,13,4,q,q
20211018_1200,uvptgp2n,13,21,p,q
20211018_1200,oukkjmup,13,22,q,q
20211018_1200,4z0umzd2,14,19,p,p
20211018_1200,towss002,14,20,q,p
20211018_1200,w7wkpai0,14,13,p,q
20211018_1200,xi8u6zr6,14,13,q,q
20211018_1200,sjnia5kz,14,25,q,p
20211018_1200,e1u5e0p2,14,20,p,p
20211018_1200,3teu8bii,14,21,p,q
20211018_1200,uvptgp2n,14,13,p,p
20211018_1200,oukkjmup,14,2,q,q
20211018_1200,4z0umzd2,15,21,p,q
20211018_1200,towss002,15,5,q,p
20211018_1200,w7wkpai0,15,6,p,q
20211018_1200,xi8u6zr6,15,11,q,q
20211018_1200,sjnia5kz,15,4,p,p
20211018_1200,e1u5e0p2,15,17,p,p
20211018_1200,3teu8bii,15,14,p,p
20211018_1200,uvptgp2n,15,5,p,q
20211018_1200,oukkjmup,15,14,p,p
20211018_1200,4z0umzd2,16,18,p,p
20211018_1200,towss002,16,18,q,p
20211018_1200,w7wkpai0,16,24,q,q
